 n_tokens_title, num_hrefs, average_token_length, is_weekend, global_sentiment_polarity, title_sentiment_polarity, shares, popularity, workday, data_channel_Entertainment, data_channel_Lifestyle, data_channel_Other, data_channel_Social Media, data_channel_Tech, data_channel_World
12.0,34.0,4.7,1.0,0.20241702741700002,0.1875,2900,Good,0,0,1,0,0,0,0
12.0,4.0,4.3031674208099995,0.0,0.114654195011,0.0,2800,Good,1,0,0,0,1,0,0
9.0,8.0,4.94904458599,0.0,0.17261303511300002,0.0,1500,Good,1,0,0,0,0,1,0
9.0,65.0,4.84867075665,0.0,0.171770671645,0.06666666666669999,2700,Good,1,0,0,0,1,0,0
15.0,7.0,4.53333333333,1.0,0.31875,-0.15,15300,Good,0,0,0,1,0,0,0
10.0,22.0,5.68907563025,1.0,-0.0325,0.25,3000,Good,0,0,0,1,0,0,0
7.0,1.0,4.67680608365,0.0,0.076463963964,0.0,2200,Good,1,0,0,0,0,1,0
10.0,7.0,4.79961089494,0.0,0.022276916631800002,0.1,9600,Good,1,0,0,0,0,0,1
11.0,4.0,4.485714285709999,0.0,-0.0016835016834999999,-1.0,5200,Good,1,1,0,0,0,0,0
12.0,5.0,4.715890850719999,0.0,0.168409660515,0.2,1500,Good,1,0,0,0,0,1,0
8.0,7.0,4.79024390244,0.0,0.12654040404,0.6,2100,Good,1,0,0,0,0,0,1
10.0,15.0,4.6491935483899995,0.0,0.12225378787900001,1.0,1700,Good,1,0,0,0,1,0,0
8.0,2.0,4.61643835616,0.0,0.181493506494,0.4,4800,Good,1,0,0,0,1,0,0
10.0,10.0,4.405266538209999,0.0,0.132951465878,0.0,1700,Good,1,1,0,0,0,0,0
8.0,4.0,4.5474137931,0.0,0.20203045061,0.0,2100,Good,1,0,1,0,0,0,0
7.0,31.0,4.902234636869999,1.0,0.210488677989,-0.2,6200,Good,0,0,0,1,0,0,0
16.0,7.0,4.87448979592,1.0,0.0444894179894,-0.157142857143,3000,Good,0,0,0,0,0,0,1
13.0,3.0,4.55,0.0,0.151488095238,0.33333333333299997,1600,Good,1,0,0,0,0,0,0
11.0,5.0,4.535147392290001,0.0,0.15775904203299998,0.0,2300,Good,1,0,0,0,0,0,1
10.0,10.0,4.84194528875,0.0,0.0419019386411,0.0,2400,Good,1,0,0,0,1,0,0
11.0,16.0,4.432835820899999,0.0,0.248990229954,0.0,3600,Good,1,0,0,0,1,0,0
11.0,19.0,4.71647058824,0.0,0.182806324111,0.4,1500,Good,1,0,0,0,0,1,0
10.0,25.0,4.7456,1.0,0.122636459069,-0.1,4300,Good,0,0,0,0,0,0,0
8.0,9.0,4.76644736842,0.0,0.167307692308,0.0,1600,Good,1,0,0,0,0,0,1
11.0,15.0,4.81198910082,0.0,0.126245665177,0.0333333333333,8300,Good,1,0,0,0,0,0,0
10.0,2.0,5.13274336283,0.0,0.142105263158,0.0,18800,Good,1,0,0,1,0,0,0
6.0,2.0,4.51643192488,0.0,0.0988095238095,0.0,3200,Good,1,0,0,0,0,1,0
11.0,12.0,5.09345794393,0.0,0.021732026143799998,0.0,1600,Good,1,0,0,0,0,0,1
13.0,8.0,4.8482972136199995,0.0,0.129320987654,0.4,7500,Good,1,0,0,0,0,0,1
9.0,13.0,4.35467980296,0.0,0.19365243342500002,0.0,2500,Good,1,0,0,0,0,1,0
12.0,4.0,5.17475728155,0.0,0.21478864273,0.257575757576,1600,Good,1,0,0,0,0,0,0
6.0,20.0,4.87150837989,1.0,0.257596232596,0.5,1600,Good,0,0,0,0,0,1,0
11.0,2.0,4.74033149171,1.0,-0.015,-0.2,1900,Good,0,1,0,0,0,0,0
11.0,9.0,4.95238095238,0.0,0.052691197691199995,0.2,4000,Good,1,0,0,0,0,0,1
11.0,5.0,5.15873015873,0.0,0.057380952380999994,0.0,2700,Good,1,0,0,0,0,0,1
11.0,5.0,4.96774193548,0.0,-0.0633522727273,0.13636363636399998,1600,Good,1,0,0,0,0,0,0
14.0,20.0,4.86062246279,0.0,0.257271464646,0.5,4900,Good,1,0,1,0,0,0,0
12.0,8.0,4.6540178571399995,1.0,0.207128099174,0.0,4300,Good,0,0,0,0,1,0,0
10.0,9.0,4.990791896869999,0.0,0.239488636364,0.13636363636399998,1700,Good,1,0,0,0,0,1,0
8.0,5.0,4.64640883978,0.0,0.152777777778,0.0,2000,Good,1,0,0,0,0,1,0
10.0,9.0,4.9247706422,0.0,0.0816130050505,0.06818181818180001,2800,Good,1,0,0,0,0,0,1
9.0,14.0,5.263440860219999,0.0,-0.020959595959599998,0.0,3100,Good,1,0,0,1,0,0,0
10.0,3.0,4.803448275859999,0.0,0.0136752136752,0.0,7600,Good,1,0,0,1,0,0,0
9.0,9.0,4.3725910064199995,1.0,0.0615858585859,0.0,2600,Good,0,0,0,0,0,1,0
7.0,28.0,4.57518796992,0.0,0.07264752791069999,-0.3,10300,Good,1,0,0,0,0,1,0
13.0,9.0,4.818574514040001,1.0,0.00498405103668,-0.05,1600,Good,0,0,0,0,0,0,1
13.0,37.0,4.298969072159999,1.0,0.10621345029200001,0.0,5300,Good,0,0,1,0,0,0,0
10.0,8.0,4.72957746479,0.0,0.061139755766599996,-0.0777777777778,3100,Good,1,0,0,0,0,0,1
12.0,27.0,4.39945652174,0.0,0.13824025974,0.0,3000,Good,1,0,0,1,0,0,0
15.0,21.0,4.78836633663,0.0,0.121404671717,0.0,3200,Good,1,0,0,0,0,0,1
10.0,13.0,5.05438066465,0.0,0.106084656085,0.0,4900,Good,1,0,1,0,0,0,0
9.0,23.0,4.97742663657,0.0,0.253,0.35,2500,Good,1,0,0,0,0,0,1
10.0,10.0,4.74902723735,0.0,0.164772727273,0.4,2900,Good,1,0,0,0,0,1,0
5.0,8.0,4.51039570758,0.0,0.134247646511,0.0,3400,Good,1,0,0,0,0,0,1
11.0,5.0,4.63068181818,0.0,0.0722474747475,-0.3,2000,Good,1,0,0,1,0,0,0
12.0,5.0,4.72861356932,0.0,0.132850052247,0.0,4300,Good,1,0,0,0,0,0,1
14.0,8.0,4.48442906574,0.0,0.230429292929,0.35,21400,Good,1,0,0,0,0,0,1
10.0,12.0,4.74421897121,0.0,0.19896996753199997,0.65,3000,Good,1,0,0,0,0,0,0
10.0,10.0,4.31936127745,0.0,0.213349403122,0.13636363636399998,2900,Good,1,0,1,0,0,0,0
10.0,5.0,4.4958677686,0.0,0.06144372294369999,0.116666666667,1500,Good,1,0,0,0,0,0,1
9.0,9.0,4.7741935483899995,0.0,0.09989669421489998,0.5,4400,Good,1,0,0,0,0,0,0
10.0,3.0,5.0,0.0,-0.00892316017316,0.225,1500,Good,1,0,0,1,0,0,0
15.0,5.0,4.3153153153199995,0.0,0.34,0.0,1700,Good,1,0,0,0,0,1,0
6.0,28.0,4.9760900140599995,0.0,0.301441026532,0.5,3400,Good,1,0,0,0,0,1,0
11.0,15.0,5.11313131313,0.0,0.030444214876000002,0.0,4400,Good,1,0,0,0,0,0,1
12.0,0.0,0.0,0.0,0.0,0.0,24900,Good,1,0,0,0,0,0,1
14.0,7.0,4.61716171617,0.0,0.2421875,0.5,29700,Good,1,0,0,0,0,1,0
11.0,4.0,4.109489051090001,0.0,0.150372960373,0.25,1800,Good,1,0,0,0,0,0,0
14.0,14.0,4.77735849057,1.0,0.0027777777777800005,0.0,2200,Good,0,0,0,0,0,0,1
13.0,32.0,4.57472826087,0.0,0.133846773382,-0.5,1800,Good,1,1,0,0,0,0,0
12.0,10.0,4.91106719368,0.0,0.025913621262500002,0.2,2800,Good,1,0,0,0,0,0,0
11.0,17.0,4.5962962963,1.0,0.217886239444,0.5,1900,Good,0,0,0,0,0,1,0
10.0,6.0,4.68715083799,0.0,0.221307720058,0.25833333333299996,1800,Good,1,0,0,0,0,0,0
9.0,35.0,4.74534883721,1.0,0.144667543785,0.0,2800,Good,0,0,0,0,0,1,0
10.0,9.0,4.52450090744,0.0,0.243687343358,0.0,2000,Good,1,0,0,0,0,0,0
11.0,7.0,4.59183673469,0.0,-0.0100937950938,-0.05,2300,Good,1,0,0,0,0,0,1
10.0,9.0,5.1797235023,0.0,0.19512987013,0.0,2200,Good,1,0,0,0,0,0,0
6.0,26.0,4.7529137529100005,0.0,0.274178145087,0.0,2100,Good,1,0,1,0,0,0,0
8.0,5.0,4.88063660477,0.0,0.0777777777778,0.0,3000,Good,1,0,0,0,0,0,0
10.0,3.0,4.590909090909999,0.0,0.029672919672900002,0.0,3000,Good,1,0,0,0,0,1,0
10.0,3.0,4.55752212389,1.0,0.07376033057850001,0.13636363636399998,2200,Good,0,1,0,0,0,0,0
7.0,3.0,4.61450381679,0.0,0.0113005050505,0.0,8900,Good,1,0,1,0,0,0,0
10.0,10.0,4.69064748201,0.0,0.0729020979021,0.0,2500,Good,1,0,0,0,0,1,0
9.0,8.0,4.38859556494,0.0,0.200004781029,0.1,1800,Good,1,0,0,0,0,0,0
10.0,17.0,4.45271629779,0.0,-0.0251059982541,0.13636363636399998,9500,Good,1,0,0,1,0,0,0
11.0,1.0,4.31359649123,0.0,0.0269013666072,0.0,4900,Good,1,0,1,0,0,0,0
13.0,3.0,3.84,0.0,0.11017316017300001,0.0,3500,Good,1,0,0,1,0,0,0
10.0,14.0,5.11940298507,0.0,0.0929166666667,-0.05,1800,Good,1,0,0,1,0,0,0
9.0,6.0,4.96475770925,0.0,0.0585714285714,0.0,24900,Good,1,0,0,0,0,1,0
10.0,5.0,4.4484536082499995,0.0,0.014551220637299998,1.0,24200,Good,1,1,0,0,0,0,0
11.0,19.0,5.0303893637199995,1.0,0.0927511724387,0.2,6600,Good,0,0,0,0,0,1,0
8.0,22.0,4.1451048951,0.0,0.156484126984,0.416666666667,2400,Good,1,0,1,0,0,0,0
10.0,0.0,0.0,0.0,0.0,0.0,18200,Good,1,0,0,1,0,0,0
13.0,1.0,4.7278106508899995,0.0,0.0183441558442,0.0,2100,Good,1,1,0,0,0,0,0
10.0,6.0,4.379746835440001,0.0,0.115895061728,-0.4,2400,Good,1,0,0,0,0,1,0
9.0,12.0,4.73690773067,0.0,0.191705102496,0.0,5400,Good,1,1,0,0,0,0,0
11.0,6.0,4.19594594595,1.0,0.0690476190476,-0.6,2000,Good,0,0,0,0,0,0,0
8.0,4.0,4.48829787234,1.0,-0.0184300939174,0.1,1600,Good,0,0,0,1,0,0,0
11.0,15.0,4.99184782609,0.0,-0.038345959596000005,-0.427777777778,2100,Good,1,0,0,0,0,0,1
7.0,6.0,4.816753926700001,0.0,0.303921568627,0.0,10500,Good,1,0,0,0,0,0,0
10.0,12.0,4.5077772202699995,0.0,0.0871432984138,0.0,2900,Good,1,1,0,0,0,0,0
10.0,11.0,4.342233009709999,1.0,0.125963401135,0.0,2000,Good,0,0,1,0,0,0,0
12.0,9.0,4.91978609626,0.0,0.013373015873,0.0,4700,Good,1,0,0,0,0,0,1
13.0,15.0,4.6368159204,0.0,0.127107110062,0.0,1900,Good,1,0,0,0,0,0,0
14.0,6.0,5.35908141962,0.0,-0.00631313131313,0.0,5400,Good,1,1,0,0,0,0,0
12.0,7.0,5.008230452669999,0.0,0.20946969697,0.4,1500,Good,1,0,0,0,0,1,0
12.0,7.0,4.72209567198,0.0,0.0786507936508,0.1,1800,Good,1,0,0,0,0,1,0
10.0,34.0,4.27132926059,0.0,0.210206447131,-0.4,7900,Good,1,0,0,0,0,0,0
9.0,25.0,4.62618595825,0.0,0.202272727273,0.0,2700,Good,1,0,1,0,0,0,0
11.0,14.0,4.68165467626,0.0,0.156919191919,0.0,2000,Good,1,0,0,0,1,0,0
10.0,12.0,4.4646840148699996,0.0,-0.09371212121210001,0.5,1500,Good,1,0,0,1,0,0,0
9.0,10.0,4.54843517139,0.0,0.148799685163,0.0,1900,Good,1,1,0,0,0,0,0
8.0,9.0,4.61298076923,0.0,0.0001131001131,0.0,2200,Good,1,0,0,0,0,0,0
10.0,18.0,4.78484848485,0.0,0.062016160279999996,0.0,5100,Good,1,0,0,0,0,0,0
6.0,15.0,4.665314401619999,0.0,0.083658008658,0.0,2200,Good,1,0,0,0,0,0,1
7.0,25.0,4.70010787487,0.0,0.149137273711,0.0,5300,Good,1,0,0,0,0,0,0
9.0,9.0,4.75806451613,0.0,0.0637987012987,0.0,6300,Good,1,0,0,0,1,0,0
8.0,18.0,4.68999028183,1.0,0.010159211159200002,-0.5,3400,Good,0,1,0,0,0,0,0
11.0,8.0,4.7600806451599995,0.0,0.132025974026,0.2,2400,Good,1,0,0,0,0,0,0
7.0,15.0,4.78226387888,1.0,0.129838029202,0.75,3400,Good,0,0,0,0,0,1,0
7.0,8.0,4.33050847458,0.0,0.11102020202,0.0,1900,Good,1,0,0,0,0,1,0
10.0,7.0,4.66666666667,0.0,0.278652597403,1.0,2200,Good,1,0,0,0,0,1,0
15.0,17.0,5.23511904762,0.0,0.00919512586179,0.0,1900,Good,1,0,0,1,0,0,0
12.0,18.0,4.95744680851,0.0,0.036507936507900005,0.25,9200,Good,1,0,0,1,0,0,0
9.0,10.0,4.74712643678,0.0,-0.08627450980389999,-0.625,1800,Good,1,0,0,1,0,0,0
8.0,15.0,4.77835951134,1.0,0.0907084785134,0.0,2000,Good,0,0,0,0,0,1,0
11.0,4.0,4.47796610169,1.0,0.0854636591479,-0.275,2800,Good,0,0,0,0,1,0,0
10.0,13.0,4.75574712644,0.0,0.140303030303,0.0,1600,Good,1,0,0,0,0,0,1
8.0,23.0,4.32415902141,1.0,0.126851422387,0.416666666667,3200,Good,0,0,0,0,0,0,0
10.0,12.0,4.6419019316500005,1.0,0.12039736992599999,0.75,2600,Good,0,1,0,0,0,0,0
11.0,2.0,4.7862068965499995,0.0,0.0243371212121,0.25,6700,Good,1,1,0,0,0,0,0
8.0,3.0,4.66666666667,0.0,0.277777777778,0.25,1500,Good,1,0,0,1,0,0,0
8.0,10.0,4.627118644069999,0.0,0.23598484848499998,0.0,2400,Good,1,0,0,0,0,0,1
8.0,7.0,4.35288065844,0.0,0.0920322000097,0.05,1800,Good,1,0,0,0,0,1,0
12.0,5.0,4.46908315565,0.0,-0.00980182982284,0.366666666667,1700,Good,1,0,0,1,0,0,0
15.0,4.0,4.51945525292,0.0,0.182233924612,0.0333333333333,1600,Good,1,0,0,0,0,1,0
9.0,15.0,5.14197530864,0.0,0.0916465794307,0.0,2000,Good,1,0,0,0,0,0,0
10.0,11.0,4.29581993569,0.0,0.104264264264,0.1,4200,Good,1,0,0,0,0,1,0
11.0,16.0,4.8598615917000005,0.0,0.038026988027,-0.25,5400,Good,1,0,0,0,0,0,0
8.0,7.0,4.752542372880001,0.0,0.214320286195,0.1,2000,Good,1,0,1,0,0,0,0
9.0,24.0,5.52777777778,0.0,0.158886946387,0.5,2100,Good,1,0,1,0,0,0,0
10.0,13.0,4.850274725269999,0.0,0.111867646243,0.0,2400,Good,1,0,0,0,0,0,1
9.0,13.0,4.50612244898,0.0,0.142647058824,0.0,1800,Good,1,0,0,0,1,0,0
6.0,23.0,4.83450210379,1.0,0.19254240657299998,0.0,7900,Good,0,0,0,1,0,0,0
10.0,9.0,4.249730893430001,0.0,0.12774799010500001,0.2,1500,Good,1,0,0,0,0,0,0
11.0,29.0,4.9385714285699995,0.0,0.130610021786,0.17222222222199998,1800,Good,1,0,0,0,0,1,0
13.0,3.0,4.8224852071,0.0,0.0623966942149,-0.025,16900,Good,1,0,0,1,0,0,0
10.0,10.0,5.22821576763,0.0,0.171195482522,0.0,1600,Good,1,0,0,0,0,0,1
10.0,3.0,4.4,0.0,0.211268939394,0.113636363636,3300,Good,1,0,1,0,0,0,0
12.0,7.0,5.16071428571,0.0,0.13359683794500002,0.17777777777800002,6200,Good,1,0,0,0,0,0,0
12.0,9.0,4.26217228464,0.0,0.032,0.1,4100,Good,1,0,0,0,0,1,0
9.0,31.0,4.75354609929,0.0,-0.111294261294,0.15,10500,Good,1,0,0,1,0,0,0
12.0,5.0,4.22975517891,0.0,0.170473022912,0.2125,2800,Good,1,0,1,0,0,0,0
9.0,7.0,4.941605839419999,0.0,0.012635281385299998,0.0,2400,Good,1,0,1,0,0,0,0
14.0,5.0,4.48837209302,0.0,0.11935064935100001,0.5,3300,Good,1,0,0,0,0,1,0
9.0,3.0,4.90588235294,1.0,0.109848484848,0.125,2300,Good,0,0,0,1,0,0,0
7.0,4.0,4.70909090909,0.0,0.0249331550802,0.0,3700,Good,1,0,0,1,0,0,0
6.0,17.0,4.67727272727,0.0,0.08178693826019999,0.0,1900,Good,1,0,1,0,0,0,0
14.0,11.0,4.81617647059,1.0,0.09026928953400001,0.0,2000,Good,0,0,0,0,0,1,0
11.0,4.0,4.7925170068,0.0,0.187205387205,-0.2,6500,Good,1,0,0,0,0,1,0
10.0,18.0,5.07913669065,0.0,0.05333333333330001,0.0,1500,Good,1,0,0,0,0,0,1
14.0,12.0,4.47712418301,0.0,0.20824330259100002,0.0,1600,Good,1,0,0,1,0,0,0
12.0,16.0,4.80114176974,1.0,0.14807668522,0.0,4200,Good,0,0,0,0,0,0,0
10.0,6.0,4.6529562982,0.0,0.0703388762913,0.0,2500,Good,1,0,0,0,1,0,0
10.0,8.0,4.5016611295699995,0.0,0.139325396825,0.5,4700,Good,1,0,0,1,0,0,0
7.0,20.0,4.84158415842,0.0,0.0940244869634,0.13636363636399998,2400,Good,1,0,0,0,0,1,0
11.0,38.0,4.93290734824,0.0,0.12354978355,-0.6,1900,Good,1,0,0,1,0,0,0
14.0,5.0,4.73426573427,0.0,0.0346397649969,0.0,3000,Good,1,0,0,0,0,0,0
8.0,25.0,5.03988603989,0.0,0.334090909091,0.0,1500,Good,1,1,0,0,0,0,0
12.0,8.0,4.35856573705,0.0,0.151197458456,0.5,1900,Good,1,0,0,0,0,1,0
10.0,4.0,4.51832460733,0.0,0.28743315508,0.4,2800,Good,1,0,1,0,0,0,0
9.0,2.0,4.358208955219999,0.0,0.0800505050505,0.0,4000,Good,1,1,0,0,0,0,0
10.0,6.0,4.75438596491,0.0,0.08275941230489998,0.0,14400,Good,1,0,0,0,0,0,0
9.0,7.0,4.68674698795,0.0,-0.026492194674,0.0,1600,Good,1,0,0,0,0,0,1
11.0,22.0,4.76456876457,0.0,0.120225885226,0.0,11100,Good,1,1,0,0,0,0,0
9.0,21.0,4.63139013453,0.0,0.27976939462699996,0.25,2400,Good,1,0,0,0,0,1,0
7.0,5.0,4.83663366337,0.0,0.16277777777799998,0.0,2200,Good,1,0,0,0,0,0,0
13.0,0.0,0.0,1.0,0.0,0.375,6900,Good,0,0,0,1,0,0,0
11.0,14.0,4.46465448769,0.0,0.11292140750099999,0.2,1900,Good,1,0,0,0,1,0,0
9.0,6.0,4.55830388693,0.0,0.0940559440559,0.0,2100,Good,1,0,0,0,0,0,1
9.0,3.0,4.6139657444,0.0,0.209157647908,0.425,3300,Good,1,0,0,1,0,0,0
7.0,31.0,4.60814479638,0.0,0.0877188155136,0.5,16300,Good,1,0,0,0,0,0,0
10.0,7.0,4.85810810811,0.0,0.0412776412776,0.33333333333299997,2100,Good,1,0,0,0,0,0,0
13.0,8.0,4.359617682200001,0.0,0.068418787268,0.33333333333299997,2100,Good,1,0,0,0,0,1,0
10.0,26.0,5.10924369748,0.0,-0.0377537180561,-0.125,6200,Good,1,0,0,1,0,0,0
11.0,30.0,5.13850415512,0.0,0.116184573003,0.0,2800,Good,1,0,0,1,0,0,0
8.0,140.0,4.770889487869999,0.0,0.11874856830399999,0.0,5800,Good,1,0,0,1,0,0,0
14.0,4.0,4.3942857142900005,0.0,0.107954545455,0.0,1600,Good,1,0,0,0,0,0,1
7.0,6.0,4.70958083832,0.0,-0.0598484848485,0.0,2600,Good,1,0,0,0,0,1,0
12.0,6.0,4.71268237935,0.0,0.21995096739999997,-0.25,11700,Good,1,0,0,0,0,1,0
9.0,8.0,4.4728546409800005,1.0,0.147460746925,0.5,2800,Good,0,0,0,0,0,1,0
11.0,12.0,4.973782771540001,0.0,0.011036036036,-0.15,1700,Good,1,0,0,0,0,0,1
12.0,8.0,4.39082969432,0.0,0.25226521164,-0.1875,3000,Good,1,0,0,1,0,0,0
14.0,4.0,4.31677018634,0.0,0.0782296650718,0.0,2900,Good,1,1,0,0,0,0,0
11.0,29.0,4.40035587189,0.0,0.215277777778,0.166666666667,26800,Good,1,0,0,0,0,1,0
11.0,1.0,4.740166865319999,1.0,-0.00474025974026,-0.2,7100,Good,0,0,0,0,0,0,1
12.0,4.0,4.66060606061,0.0,0.09061771561769999,0.19444444444400003,1800,Good,1,0,0,0,0,0,0
11.0,4.0,4.37685459941,0.0,0.14056060606100002,0.1,11100,Good,1,0,0,0,0,1,0
9.0,18.0,4.25935162095,1.0,0.133016208598,1.0,2800,Good,0,0,0,0,0,0,0
10.0,3.0,4.53815261044,0.0,0.261174242424,0.0,3600,Good,1,0,0,0,0,1,0
11.0,118.0,4.28094194962,0.0,0.00125004053375,0.3,22300,Good,1,1,0,0,0,0,0
9.0,6.0,5.64890282132,0.0,0.05584935897440001,0.0,2000,Good,1,0,1,0,0,0,0
12.0,7.0,4.26666666667,0.0,0.126818181818,0.0,1500,Good,1,0,0,0,0,0,1
8.0,8.0,4.69155844156,0.0,0.15200824774399999,0.2,2700,Good,1,0,0,0,0,0,1
9.0,16.0,4.66814159292,1.0,0.19791537827300001,0.0,3100,Good,0,0,0,0,0,0,0
8.0,10.0,4.8308157099699995,0.0,0.29935064935100003,0.5,3400,Good,1,0,0,0,1,0,0
6.0,31.0,4.42994810971,1.0,0.27630385487500003,0.7,19700,Good,0,0,0,0,0,1,0
8.0,16.0,4.98773006135,0.0,0.21078431372499998,0.0,7500,Good,1,0,0,1,0,0,0
11.0,9.0,4.5861618799,0.0,0.0773133116883,0.0,1500,Good,1,0,0,0,1,0,0
8.0,2.0,4.18856569709,0.0,0.12418048867499999,-0.4,3400,Good,1,0,0,0,0,1,0
8.0,117.0,4.8744727857,0.0,0.1927960689,0.0,2200,Good,1,0,0,0,0,1,0
11.0,4.0,4.455882352940001,0.0,0.309627525253,0.8,12100,Good,1,1,0,0,0,0,0
8.0,8.0,4.400363967240001,0.0,0.103385206747,-0.5,2500,Good,1,0,0,0,0,1,0
7.0,49.0,4.81595092025,1.0,0.142316017316,0.0,3000,Good,0,0,1,0,0,0,0
14.0,11.0,4.55115511551,0.0,-0.0973484848485,-0.29375,4000,Good,1,0,0,1,0,0,0
12.0,8.0,4.70478170478,0.0,0.107107843137,0.0,2100,Good,1,0,0,0,0,1,0
7.0,25.0,4.41824249166,0.0,0.178884374687,0.0,4600,Good,1,0,1,0,0,0,0
9.0,15.0,4.50110375276,1.0,0.114714714715,0.55,2500,Good,0,0,1,0,0,0,0
13.0,44.0,4.66139240506,0.0,0.112488491555,0.0,1800,Good,1,1,0,0,0,0,0
11.0,4.0,4.36274509804,0.0,0.29763999441399996,0.0,7300,Good,1,0,0,1,0,0,0
9.0,11.0,4.50574712644,0.0,0.215612322688,0.0,10400,Good,1,0,0,0,1,0,0
9.0,6.0,3.91111111111,0.0,-0.00955882352941,-0.625,2200,Good,1,0,0,1,0,0,0
7.0,6.0,4.55541718555,0.0,0.173508137432,0.214285714286,26200,Good,1,0,0,1,0,0,0
13.0,5.0,4.84406779661,0.0,0.0555555555556,0.25,1600,Good,1,0,0,0,0,0,1
12.0,15.0,4.600561272219999,0.0,0.248169191919,0.5,1800,Good,1,1,0,0,0,0,0
8.0,5.0,4.95,0.0,0.113533057851,0.0,1500,Good,1,0,0,0,0,0,1
13.0,4.0,4.62333333333,1.0,0.07371553884710001,0.0,2900,Good,0,0,0,0,0,1,0
10.0,28.0,4.53479125249,1.0,0.285901988636,0.0,1700,Good,0,0,1,0,0,0,0
13.0,4.0,4.58112094395,0.0,0.052020202020199996,0.13636363636399998,1500,Good,1,1,0,0,0,0,0
11.0,5.0,4.5365239294699995,0.0,0.130458874459,0.0,1500,Good,1,0,0,0,0,0,0
11.0,14.0,4.77674418605,1.0,0.43125,0.0,3400,Good,0,0,0,1,0,0,0
11.0,4.0,4.35398230088,1.0,0.151077097506,0.214285714286,3500,Good,0,0,0,0,0,1,0
10.0,12.0,4.3221574344,1.0,0.12907848324500001,0.20833333333299997,3000,Good,0,0,0,0,0,0,1
10.0,3.0,4.93965517241,0.0,0.12744400527,0.0,1900,Good,1,0,0,0,0,0,1
12.0,32.0,4.65222161273,0.0,0.137645004735,0.0,1500,Good,1,0,0,0,0,1,0
15.0,3.0,4.2136894824699995,0.0,0.20660569105700002,0.311111111111,1600,Good,1,0,0,0,0,0,0
11.0,4.0,5.1633986928099995,0.0,0.115675948345,-0.2,1800,Good,1,0,0,0,0,0,1
7.0,0.0,0.0,0.0,0.0,0.0,2800,Good,1,0,0,1,0,0,0
13.0,7.0,4.2038834951499995,0.0,0.0647046219773,-0.155555555556,3000,Good,1,0,0,0,0,1,0
9.0,39.0,4.42363636364,0.0,0.115252750722,1.0,2800,Good,1,0,0,1,0,0,0
10.0,18.0,4.42191142191,0.0,0.135562606585,0.5,4600,Good,1,0,0,0,0,0,0
11.0,9.0,4.6267806267800005,1.0,0.18497474747499998,0.4,1600,Good,0,0,0,0,0,1,0
9.0,8.0,4.58378378378,0.0,0.117708333333,0.0,2400,Good,1,0,0,0,0,1,0
6.0,12.0,4.53953488372,1.0,0.363802083333,0.0,2400,Good,0,0,0,1,0,0,0
10.0,29.0,4.47770311546,0.0,0.13786599031,0.13636363636399998,2100,Good,1,1,0,0,0,0,0
10.0,14.0,4.93617021277,0.0,0.17335550628199997,0.0,2700,Good,1,0,0,0,0,0,1
14.0,7.0,4.45529801325,0.0,0.174856674857,0.33333333333299997,1500,Good,1,0,0,0,0,0,0
8.0,8.0,4.33182640145,0.0,0.210050683199,1.0,8200,Good,1,0,0,0,0,1,0
16.0,4.0,4.49421661409,0.0,0.08837637741049999,-0.3,1500,Good,1,1,0,0,0,0,0
7.0,6.0,5.096385542169999,0.0,0.186946655495,0.0,1900,Good,1,0,0,0,0,0,0
9.0,4.0,4.61627906977,0.0,0.12391774891799999,0.0,1800,Good,1,0,0,0,0,0,0
15.0,8.0,4.56696428571,0.0,0.159427609428,0.318181818182,16300,Good,1,0,0,1,0,0,0
7.0,8.0,4.805486284290001,0.0,0.08816365626710002,0.0,8000,Good,1,1,0,0,0,0,0
9.0,9.0,4.374079528719999,0.0,0.174142274647,0.65,3200,Good,1,0,0,0,0,0,0
10.0,49.0,5.360876897130001,0.0,-0.113333333333,0.0,22300,Good,1,0,0,0,1,0,0
5.0,36.0,4.53274814315,0.0,0.157232088198,0.0,4500,Good,1,0,0,0,0,0,0
10.0,3.0,4.51412429379,0.0,0.09924242424239998,0.0,3400,Good,1,0,0,0,0,0,0
10.0,3.0,4.63740458015,1.0,0.07272727272730001,0.0,2600,Good,0,1,0,0,0,0,0
11.0,7.0,5.03985507246,1.0,0.055756222943699994,0.11818181818199999,21900,Good,0,0,0,0,0,0,0
9.0,8.0,4.76991150442,0.0,0.134815689361,0.025,10500,Good,1,0,0,0,0,0,1
8.0,32.0,4.74819277108,1.0,0.240245865246,0.25,1700,Good,0,0,0,0,0,1,0
9.0,17.0,4.64937993236,1.0,0.141708126036,0.0,2800,Good,0,0,0,1,0,0,0
13.0,4.0,4.5968992248100005,1.0,0.0188274793388,-0.25,2000,Good,0,0,0,0,0,0,1
8.0,24.0,5.114130434780001,0.0,-0.017766955267,0.0,9500,Good,1,0,0,1,0,0,0
14.0,6.0,4.52314814815,0.0,0.11521577380999999,0.25,5400,Good,1,1,0,0,0,0,0
8.0,14.0,4.78277634961,0.0,0.219318181818,0.7,2500,Good,1,0,0,0,0,0,1
6.0,50.0,5.01425178147,0.0,0.009438775510200002,0.0,21500,Good,1,0,0,1,0,0,0
9.0,9.0,4.899280575540001,0.0,0.11564935064899999,0.0,3800,Good,1,0,0,0,0,1,0
